#### Simulations (1)
# dicevalue #1
15218.081379512 4.0
15218.081379512 4.0
15242.31968166811 1.0
15242.31968166811 6.0
15265.43346080329 2.0
15265.43346080329 2.0
15287.48404541481 6.0
15311.14955723275 4.0
15334.14420619141 1.0
15334.14420619141 1.0
15357.76464912027 5.0
15357.76464912027 1.0
15381.88306062601 3.0
15381.88306062601 3.0
15405.41951018662 6.0
15405.41951018662 3.0
15431.21893419251 3.0
15431.21893419251 3.0
15455.37601662091 6.0
15455.37601662091 2.0
15478.77371031128 6.0
15478.77371031128 6.0
15502.75137825557 1.0
15502.75137825557 1.0
15526.61184578224 6.0
15526.61184578224 6.0
15551.59002042265 6.0
15551.59002042265 6.0
15574.76997163516 5.0
15574.76997163516 5.0
15595.71237735613 4.0
15595.71237735613 4.0
15619.98499080717 1.0
15619.98499080717 5.0
15642.0822898995 1.0
15642.22785386075 6.0
15665.36371861284 2.0
15665.36371861284 4.0
15690.29882391694 4.0
15690.29882391694 4.0
15713.48961405326 1.0
15713.48961405326 2.0
15737.48382065617 1.0
15737.48382065617 1.0
15759.23790533782 6.0
15783.50451115692 1.0
15783.50451115692 3.0
15806.29810632755 6.0
15806.29810632755 6.0
15830.87899084369 6.0
15830.87899084369 6.0
15854.04421301999 2.0
15878.40958896007 6.0
15902.79004198524 3.0
15902.79004198524 3.0
15924.31580967179 6.0
15947.15296062168 4.0
15947.15296062168 4.0
15970.19679846451 1.0
15970.24559129387 4.0
15994.20327799054 2.0
15994.20327799054 2.0
16018.55637014539 6.0
16042.81551594069 2.0
16042.81551594069 5.0
16066.74856789321 6.0
16066.74856789321 5.0
16090.48912710429 6.0
16090.48912710429 6.0
16114.7172691217 2.0
16114.7172691217 2.0
16138.60789558935 6.0
16138.60789558935 5.0
16162.84476378626 1.0
16162.84476378626 1.0
16187.08912186505 3.0
16187.08912186505 3.0
16209.61934577114 6.0
16233.32785204543 1.0
16233.32785204543 6.0
16257.05160785114 5.0
16257.05160785114 5.0
16281.60294512379 5.0
16281.60294512379 5.0
16304.93282208892 4.0
16304.93282208892 4.0
16329.0968944756 6.0
16353.06928144467 1.0
16353.06928144467 1.0
16376.64009738358 6.0
16376.90326508895 1.0
16403.58214891495 1.0
16403.58214891495 1.0
16426.67844367756 6.0
16450.87663856904 2.0
16473.50451530946 3.0
16473.50451530946 3.0
16497.7864396295 1.0
16497.7864396295 1.0
16521.61514027289 6.0
16521.61514027289 6.0
16543.48260727201 3.0
16543.48260727201 3.0
16567.44277280242 5.0
16569.04011961696 1.0
16593.28481164954 6.0
16616.9690559546 4.0
16616.9690559546 6.0
16639.73454807751 3.0
16663.63209203957 1.0
16663.63209203957 1.0
16687.22519413249 6.0
16711.26930011292 5.0
16711.26930011292 5.0
16734.98583682601 6.0
16734.98583682601 5.0
16758.46939712695 3.0
16758.46939712695 3.0
16779.72873938268 1.0
16779.72873938268 2.0
16800.52799849215 5.0
16800.52799849215 5.0
16824.69638320262 6.0
16824.69638320262 6.0
16847.7860285805 1.0
16847.7860285805 2.0
16871.31517384649 5.0
16871.31517384649 2.0
16892.67046119506 4.0
16916.76141472001 3.0
16916.76141472001 3.0
16939.61367301179 6.0
16939.61367301179 5.0
16962.87196599313 2.0
16987.57604137425 2.0
16988.58208109594 1.0
17013.19625503809 1.0
17013.19625503809 1.0
17037.1851952732 3.0
17037.1851952732 3.0
17058.98829012283 1.0
17058.98829012283 1.0
17081.83884441665 6.0
17104.12240398989 4.0
17104.12240398989 4.0
17127.6251830565 5.0
17127.6251830565 5.0
17151.05417243837 1.0
17151.05417243837 1.0
17174.11196935815 6.0
17174.11196935815 6.0
17197.80160268568 4.0
17197.80160268568 6.0
17221.84776742017 5.0
17221.84776742017 6.0
17243.14769104838 2.0
17243.14769104838 4.0
17266.7790729136 1.0
17266.7790729136 1.0
17291.1368970459 4.0
17291.1368970459 1.0
17314.84048552238 5.0
17339.01157749412 2.0
17360.20532807041 6.0
17360.20532807041 6.0
17383.51320291874 1.0
17383.51320291874 1.0
17405.58253736576 6.0
17405.58253736576 6.0
17429.82566037984 2.0
17429.82566037984 6.0
17452.2795198057 5.0
17452.2795198057 5.0
17476.15379983626 1.0
17476.15379983626 3.0
17500.09257079765 1.0
17521.64273196938 6.0
17521.64273196938 6.0
17544.2370201013 1.0
17568.21893959766 5.0
17568.21893959766 5.0
17591.98392462591 3.0
17591.98392462591 3.0
17615.76247987329 2.0
17615.76247987329 2.0
17640.31508037328 2.0
17640.31508037328 2.0
17663.45348513535 6.0
17687.48255482224 1.0
17711.8270918152 5.0
17711.8270918152 5.0
17734.35032773972 2.0
17756.7445669696 1.0
17756.7445669696 1.0
17779.23134142311 6.0
17779.4507607192 1.0
17803.53355951554 5.0
17803.53355951554 1.0
17822.22887962212 3.0
17850.99884971029 3.0
17850.99884971029 3.0
17872.58499407251 1.0
17872.58499407251 1.0
17896.74024169185 6.0
17896.75533354459 2.0
17921.11387666487 3.0
17921.11387666487 2.0
17944.53926506389 6.0
17944.53926506389 6.0
17968.85100977302 1.0
17968.85100977302 2.0
17992.28910527576 6.0
17992.28910527576 6.0
18016.49779485434 3.0
18016.49779485434 3.0
18038.92660869276 6.0
18062.50576048272 5.0
18062.50576048272 5.0
18086.24481013908 3.0
18086.24481013908 3.0
18109.48956445581 5.0
18109.48956445581 4.0
18133.57646741188 1.0
18133.57646741188 1.0
18157.69691190737 6.0
18157.69691190737 6.0
18184.14939829228 6.0
18184.14939829228 6.0
18208.56079231184 5.0
18208.56079231184 5.0
18232.37369811037 6.0
18232.37369811037 5.0
18255.90496598283 6.0
18255.90496598283 5.0
18279.50343148996 1.0
18279.50343148996 1.0
18305.5222939589 1.0
18305.5222939589 1.0
18328.84322301377 6.0
18355.46071296376 6.0
18355.46071296376 6.0
18379.53015993764 1.0
18401.58105583855 2.0
18401.58105583855 2.0
18424.06302882528 6.0
18424.06302882528 6.0
18446.37679161584 2.0
18446.37679161584 3.0
18470.09978689884 1.0
18470.09978689884 1.0
18493.69646516213 6.0
18493.74852811391 4.0
18516.77949399776 2.0
18516.77949399776 2.0
18540.7889084452 5.0
18540.7889084452 5.0
18564.69310993009 2.0
18564.69310993009 6.0
18588.64895452253 4.0
18588.64895452253 4.0
18612.72286804371 6.0
18636.3793399276 1.0
18660.06718454007 4.0
18660.06718454007 4.0
18684.33132338585 1.0
18684.33132338585 2.0
18707.2068954959 6.0
18707.2068954959 1.0
18731.77819605178 1.0
18731.77819605178 1.0
18755.54662855903 4.0
18779.38724077643 1.0
18802.62047062776 6.0
18802.73775926807 3.0
18824.97423723281 6.0
18824.97423723281 6.0
18847.5038784617 1.0
18847.5038784617 1.0
18871.40836975237 4.0
18871.40836975237 2.0
18895.30589454086 6.0
18895.30589454086 6.0
18916.67534754079 3.0
18916.67534754079 6.0
18939.61008816305 5.0
18939.61008816305 5.0
18963.39358907061 6.0
18963.39358907061 5.0
18987.11404309379 3.0
18987.11404309379 5.0
19011.26363142312 1.0
19011.26363142312 1.0
19034.62954893598 4.0
19057.58738694112 6.0
19057.58738694112 6.0
19081.3994379392 1.0
19081.58116395994 6.0
19104.78964037144 1.0
19104.78964037144 1.0
19128.77628701147 5.0
19152.03938145632 1.0
19176.00580538606 6.0
19176.00580538606 6.0
19200.23663193755 5.0
19223.46719521443 1.0
19223.46719521443 6.0
19247.27732853566 4.0
19247.27732853566 4.0
19271.39163857892 3.0
19271.39163857892 4.0
19295.30010722232 1.0
19295.47303183427 4.0
19319.80155445145 3.0
19319.80155445145 3.0
19343.01044132801 1.0
19366.4636054369 6.0
19390.80781754684 2.0
19415.60619288383 2.0
19415.60619288383 2.0
19437.33954505062 6.0
19437.33954505062 3.0
19460.44963605607 6.0
19460.44963605607 6.0
19482.10196898775 5.0
19505.50188933625 2.0
19505.50188933625 5.0
19529.4997312351 2.0
19529.4997312351 2.0
19553.58245293643 3.0
19553.58245293643 3.0
19577.70191111141 1.0
19577.70191111141 1.0
19604.01834669038 1.0
19604.01834669038 1.0
19627.42075203291 2.0
19627.42075203291 1.0
19651.7731090884 4.0
19678.0541909117 4.0
19678.0541909117 4.0
19702.04048079871 1.0
19726.26531331728 3.0
19726.26531331728 3.0
19750.26001243268 4.0
19750.26001243268 4.0
19774.59096425258 6.0
19774.59096425258 6.0
19798.97038741838 3.0
19798.97038741838 4.0
19823.24478759411 5.0
19825.58363586391 6.0
19848.84654547154 3.0
19871.95146454572 6.0
19871.95146454572 6.0
19893.93809329032 1.0
19893.95919580596 6.0
19919.76820399894 6.0
19919.76820399894 6.0
19942.09357922974 5.0
19942.09357922974 5.0
19966.10055006813 2.0
19966.10055006813 5.0
19990.17739073513 1.0
20013.89762682288 6.0
20013.89762682288 6.0
20037.65115175674 4.0
20037.65115175674 4.0
20060.01413839591 6.0
20060.01413839591 6.0
20082.32100490563 5.0
20082.32100490563 5.0
20107.90894611174 5.0
20109.24683979716 6.0
20131.29995883005 5.0
20131.29995883005 5.0
20155.64610209299 1.0
20155.64610209299 1.0
20178.81426567009 5.0
20178.81426567009 5.0
20203.33072138705 5.0
20203.33072138705 5.0
20226.50019524669 1.0
20226.50019524669 1.0
20249.75252037149 5.0
20249.75252037149 5.0
20273.650484244 2.0
20273.650484244 2.0
20297.41466007172 6.0
20297.41466007172 3.0
20321.75911064063 6.0
20321.75911064063 2.0
20344.03221250716 1.0
20344.03221250716 2.0
20366.24863918717 1.0
20366.24863918717 1.0
20388.60125467849 4.0
20411.03732514788 5.0
20411.03732514788 5.0
20433.36272273031 3.0
20456.63506077201 6.0
20456.63506077201 1.0
20480.87345108023 3.0
20480.87345108023 3.0
20503.49863496299 5.0
20503.49863496299 5.0
20527.64578792102 1.0
20527.64578792102 1.0
20551.70371386411 4.0
20551.70371386411 1.0
20575.86967524701 4.0
20575.86967524701 4.0
20599.61123780518 6.0
20599.61123780518 6.0
20622.584404173 1.0
20622.74557219187 6.0
20647.13608221944 4.0
20647.13608221944 6.0
20673.13490270905 6.0
20673.13490270905 6.0
20696.77293747792 2.0
20720.3145265301 6.0
20742.87651028324 3.0
20742.87651028324 3.0
20765.98008803679 5.0
20790.2828151434 6.0
20790.2828151434 6.0
20813.77468408592 4.0
20813.77468408592 4.0
20843.40455595872 4.0
20843.40455595872 4.0
20866.14693035861 1.0
20888.73699474138 6.0
20912.82366931927 1.0
20912.82366931927 1.0
20936.61668515988 4.0
20960.1158515922 6.0
20960.1158515922 6.0
20980.33457542931 1.0
20980.33457542931 1.0
21003.85063126326 5.0
21030.00169087805 5.0
21030.00169087805 5.0
21054.02909639106 6.0
21054.02909639106 6.0
21077.70809146174 3.0
21100.4381592757 4.0
21100.4381592757 4.0
21121.07218682241 1.0
21121.07218682241 6.0
21144.8529973032 4.0
21168.2390439314 1.0
21168.2390439314 1.0
21192.24616173386 6.0
21192.24616173386 6.0
21216.449266557 4.0
21216.449266557 4.0
21240.78245077511 3.0
21240.78245077511 3.0
21264.02658057186 6.0
21264.02658057186 6.0
21288.32438895623 5.0
21288.33619314436 6.0
21311.5305479995 1.0
21311.5305479995 5.0
21334.1975844257 6.0
21334.1975844257 6.0
21357.81224278617 2.0
21381.29992218248 5.0
21381.29992218248 5.0
21404.29309365037 6.0
21404.29309365037 6.0
21426.96243935296 1.0
21426.96243935296 1.0
21450.93436660298 3.0
21475.12446986703 4.0
21475.12446986703 4.0
21496.98245322614 2.0
21496.98245322614 2.0
21519.69467404784 1.0
21519.69467404784 1.0
21541.82993418253 2.0
21541.82993418253 1.0
21565.99276126472 6.0
21585.14016837391 1.0
21585.58472594459 5.0
21609.53981950612 3.0
21609.53981950612 3.0
21632.4368858801 6.0
21632.4368858801 6.0
21656.81545245629 3.0
21657.78557575524 5.0
21681.21288677759 1.0
21681.21288677759 5.0
21705.48651953944 4.0
21730.14143337122 4.0
21730.14143337122 4.0
21752.20201527159 6.0
21752.20201527159 6.0
21774.19181984821 2.0
21796.10278486573 6.0
21796.10278486573 2.0
21819.55837154092 1.0
21819.55837154092 1.0
21843.58690622536 6.0
21843.58690622536 6.0
21867.05786292668 1.0
21867.05786292668 5.0
21891.39016808202 6.0
21891.39016808202 5.0
21915.22166291597 2.0
21915.22166291597 6.0
21939.30955257356 3.0
21939.30955257356 6.0
21963.4277575798 3.0
21983.40592881777 5.0
21983.40592881777 5.0
22007.59007795658 2.0
22029.04922385365 4.0
22029.04922385365 4.0
22053.30848620098 5.0
22053.30848620098 5.0
22077.43636942497 2.0
22077.43636942497 4.0
22099.16326826704 1.0
22099.16326826704 1.0
22122.89242099211 6.0
22147.79839417984 6.0
22147.79839417984 6.0
22171.81892628604 3.0
22171.81892628604 3.0
22195.70201270839 2.0
22197.63691121144 1.0
22224.0232231715 1.0
22224.0232231715 1.0
22246.37150969524 6.0
22270.46108809944 2.0
22272.03577090421 6.0
22272.03577090421 6.0
22296.18099735289 2.0
22296.18099735289 2.0
22319.22633065611 5.0
22319.22633065611 5.0
22337.9511666711 6.0
22337.9511666711 6.0
22362.32143738522 1.0
22362.32143738522 1.0
22385.84579387023 6.0
22409.86401581017 2.0
22409.86401581017 2.0
22433.5168856959 5.0
22433.5168856959 3.0
22457.76862154813 2.0
22481.79913003109 6.0
22481.79913003109 6.0
22503.64500253593 5.0
22503.64500253593 5.0
22527.50563479374 3.0
22527.50563479374 3.0
22549.11074054664 6.0
22549.11074054664 5.0
22573.21002280857 1.0
22573.21002280857 2.0
22596.92343355166 6.0
22596.92343355166 6.0
22619.10644334068 2.0
22619.10644334068 2.0
22643.4067026623 1.0
22643.4067026623 1.0
22667.80101516534 3.0
22667.80101516534 3.0
22692.1923732299 6.0
22692.1923732299 5.0
22717.64011897119 5.0
22717.64011897119 5.0
22740.64634624961 6.0
22740.64634624961 5.0
22764.4695118993 3.0
22764.4695118993 3.0
22791.13040139277 3.0
22791.13040139277 3.0
22814.29553554096 6.0
22837.65864759832 1.0
22837.65864759832 1.0
22859.84316630576 6.0
22859.84316630576 1.0
22883.31273740063 5.0
22883.31273740063 5.0
22907.47454007887 4.0
22907.47454007887 4.0
22930.66459280799 5.0
22930.66459280799 5.0
22954.08288397177 2.0
22954.08288397177 2.0
22977.91719802026 6.0
22977.91719802026 6.0
23000.59736630988 2.0
23000.70753945542 3.0
23023.93172383093 6.0
23023.93172383093 1.0
23047.98149969206 3.0
23072.05552142793 1.0
23072.05552142793 1.0
23093.98517483835 3.0
23093.98517483835 3.0
23117.05668185345 6.0
23117.05668185345 6.0
23139.69100194932 5.0
23139.69100194932 5.0
23164.00998462845 6.0
23164.00998462845 6.0
23187.1623714028 3.0
23211.347405943 5.0
23211.347405943 5.0
23234.9601538274 6.0
23234.9601538274 6.0
23258.92278182687 1.0
23282.66627673489 5.0
23282.66627673489 5.0
23306.4335881867 3.0
23306.4335881867 3.0
23328.79706156535 1.0
23328.79706156535 2.0
23352.91980169906 5.0
23352.91980169906 5.0
23372.14412380577 2.0
23395.7895077465 6.0
23420.16661228716 5.0
23420.86622264457 1.0
23444.9649836889 2.0
23444.9649836889 2.0
23468.91266854632 6.0
23468.91266854632 3.0
23492.65265464997 6.0
23492.65265464997 6.0
23516.15011512175 1.0
23516.15011512175 1.0
23540.46697343576 4.0
23564.77543390141 1.0
23564.77543390141 6.0
23588.8026074982 2.0
23588.8026074982 2.0
23612.0076302942 6.0
23612.0076302942 6.0
23635.40594985444 1.0
23659.76790832201 6.0
23659.76790832201 6.0
23683.94910448272 2.0
23683.94910448272 5.0
23707.63083699889 3.0
23728.71854832775 1.0
23728.71854832775 1.0
23753.04286030023 4.0
23755.80632513621 6.0
23779.86811640756 1.0
23803.6752994282 4.0
23803.6752994282 3.0
23826.9506461885 5.0
23826.9506461885 5.0
23852.43103714394 5.0
23852.43103714394 5.0
23874.01644508064 3.0
23874.01644508064 3.0
23896.4039288768 6.0
23896.4039288768 6.0
23920.14276001196 1.0
23920.14276001196 5.0
23941.54814299925 3.0
23941.54814299925 6.0
23964.06710992729 1.0
23964.06710992729 1.0
23988.04219392149 3.0
23988.04219392149 2.0
24012.38149453187 6.0
24012.38149453187 6.0
24035.09913335699 1.0
24035.09913335699 3.0
24058.02914595321 6.0
24058.02914595321 4.0
24082.1962239715 1.0
24105.03445717527 6.0
24105.03445717527 4.0
24129.00650013381 6.0
24153.08811896143 1.0
24177.12165519679 5.0
24177.12165519679 5.0
24199.54827781521 6.0
24199.54827781521 6.0
24222.87452320298 5.0
24222.87452320298 6.0
24245.10334598861 5.0
24245.10334598861 5.0
24268.7574880399 1.0
24268.7574880399 1.0
24291.51119503274 3.0
24291.51119503274 3.0
24315.79824611085 2.0
24315.79824611085 2.0
24339.37439636709 4.0
24339.37439636709 2.0
24363.29923697578 3.0
24363.29923697578 3.0
24388.4629118109 3.0
24388.4629118109 3.0
24409.49557955658 4.0
24409.49557955658 4.0
24431.15025597259 3.0
24431.15025597259 3.0
24455.33381287466 6.0
24455.33381287466 3.0
24477.71622559253 6.0
24477.71622559253 6.0
24499.74213003067 3.0
24499.74213003067 3.0
24523.77044190729 4.0
24523.77044190729 3.0
24548.05662065756 1.0
24548.05662065756 1.0
24572.17010617084 2.0
24572.17010617084 2.0
24595.4607385129 1.0
24595.4607385129 1.0
24618.73016853023 6.0
24618.73016853023 5.0
24641.09103515371 6.0
24641.09103515371 6.0
24665.14217400984 2.0
24665.14217400984 3.0
24688.90979023782 1.0
24712.64126336876 4.0
24712.64126336876 4.0
24736.87148963156 1.0
24736.87148963156 1.0
24761.04622401852 6.0
24785.28541308019 4.0
24807.89560413391 2.0
24807.89560413391 4.0
24832.06664392139 5.0
24832.06664392139 5.0
24854.27322758835 3.0
24854.27322758835 6.0
24877.0541294443 1.0
24877.0541294443 1.0
24896.20521073722 3.0
24920.02254978178 6.0
24920.02254978178 4.0
24943.82200847286 1.0
24943.82200847286 3.0
24968.43304711841 3.0
24968.43304711841 3.0
24992.39900747226 2.0
24992.39900747226 4.0
25015.53493218312 1.0
25015.53493218312 5.0
25039.76169037201 3.0
25039.76169037201 3.0
25062.65128042817 6.0
25062.65128042817 6.0
25086.91815386034 1.0
25086.91815386034 1.0
25110.57609679445 4.0
25110.57609679445 4.0
25134.33323229436 5.0
25134.33323229436 3.0
25156.87687457753 2.0
25156.87687457753 2.0
25180.21493171661 4.0
25180.21493171661 4.0
25204.67528475656 4.0
25204.67528475656 4.0
25228.46459606272 2.0
25228.46459606272 6.0
25250.66766133841 3.0
25250.85665615452 6.0
25274.63336286744 5.0
25274.63336286744 5.0
25298.90133484459 6.0
25298.90133484459 6.0
25323.27824087775 3.0
25347.54974795878 6.0
25347.54974795878 6.0
25371.54053602045 1.0
25394.8452525373 6.0
25417.89475342862 1.0
25419.95445637908 6.0
25443.31961970832 4.0
25443.31961970832 6.0
25467.29742689399 3.0
25467.29742689399 3.0
25491.61507840683 6.0
25515.2560916072 4.0
25515.2560916072 4.0
25539.4855299538 2.0
25539.4855299538 3.0
25563.29575479692 5.0
25563.29575479692 5.0
25585.50152638818 3.0
25585.50152638818 4.0
25608.95599901046 3.0
25608.95599901046 3.0
25633.13564284904 5.0
25633.13564284904 5.0
25654.29502508964 3.0
25654.29502508964 3.0
25678.3564335128 4.0
25702.07424211455 6.0
25702.07424211455 5.0
25726.18708471342 4.0
25726.18708471342 4.0
25750.70221572313 4.0
25750.70221572313 4.0
25773.34360078182 6.0
25773.34360078182 6.0
25797.61043582693 5.0
25797.61043582693 5.0
25820.22350301457 3.0
25820.22350301457 4.0
25844.42205474595 6.0
25868.36609521883 4.0
25868.36609521883 4.0
25890.7503109611 6.0
25890.7503109611 6.0
25913.94190214945 3.0
25913.94190214945 4.0
25936.4103773482 3.0
25936.4103773482 5.0
25960.82348471794 2.0
25960.82348471794 5.0
25984.97506433822 6.0
25984.97506433822 6.0
26008.60639447134 1.0
26008.60639447134 4.0
26029.58878829752 5.0
26029.58878829752 5.0
26053.80742702472 4.0
26053.80742702472 4.0
26076.66336090018 1.0
26099.85408046031 5.0
26099.85408046031 1.0
26123.64977305187 2.0
26123.64977305187 2.0
26147.69880698261 3.0
26147.69880698261 3.0
26170.72879051405 4.0
26170.72879051405 4.0
26194.40159527691 5.0
26194.40159527691 5.0
26216.12455154525 6.0
26216.12455154525 6.0
26239.90448204515 3.0
26239.90448204515 3.0
26263.348578588 5.0
26263.348578588 5.0
26287.67387159412 4.0
26287.67387159412 6.0
26311.75684329422 1.0
26335.22059168257 3.0
26359.1544504424 1.0
26359.1544504424 1.0
26383.17194642893 5.0
26383.17194642893 1.0
26407.49131357601 6.0
26407.49131357601 6.0
26430.98874338477 5.0
26430.98874338477 5.0
26451.97255755099 4.0
26451.97255755099 4.0
26473.2711947865 6.0
26473.2711947865 6.0
26497.49671394094 5.0
26498.59717741613 1.0
26521.08747909265 3.0
26521.08747909265 1.0
26545.10181116093 6.0
26545.10181116093 2.0
26568.04494846475 6.0
26568.04494846475 1.0
26590.83335628929 6.0
26614.85626675367 3.0
26614.85626675367 3.0
26640.55905242322 3.0
26641.81693414271 5.0
26665.76425425885 2.0
26665.76425425885 2.0
26688.95832663384 6.0
26710.98085610612 4.0
26710.98085610612 6.0
26735.1962126675 4.0
26735.1962126675 4.0
26759.4383922656 2.0
26759.4383922656 3.0
26782.69566655879 2.0
26782.69566655879 2.0
26806.8656669975 6.0
26829.6375973986 4.0
26829.6375973986 4.0
26851.76355966608 6.0
26851.76355966608 6.0
26875.64419952526 2.0
26875.64419952526 5.0
26899.89272820838 6.0
26923.56319782792 1.0
26923.56319782792 6.0
26947.94736812861 5.0
26947.94736812861 5.0
26972.33489998287 2.0
26972.33489998287 3.0
26996.62132378285 5.0
26996.67450509309 4.0
27020.31207857288 5.0
27020.31207857288 5.0
27043.40149909039 3.0
27043.40149909039 3.0
27067.2873992943 1.0
27067.2873992943 1.0
27090.64646110882 4.0
27090.64646110882 4.0
27114.87193228044 6.0
27114.87193228044 3.0
27138.06115621685 4.0
27138.06115621685 4.0
27162.31119209594 3.0
27162.31119209594 3.0
27186.70616697181 1.0
27186.70616697181 4.0
27210.54545684562 5.0
27210.54545684562 5.0
27234.87988151494 6.0
27234.87988151494 6.0
27259.06476954369 3.0
27259.06476954369 3.0
27282.72432651128 1.0
27282.72432651128 5.0
27306.85102627598 1.0
27306.85102627598 1.0
27330.48984421972 6.0
27357.17627805933 6.0
27357.17627805933 6.0
27383.62017998075 6.0
27383.62017998075 6.0
27407.74699121126 3.0
27407.74699121126 6.0
27431.63081176537 2.0
27431.63081176537 3.0
27455.7335165612 5.0
27455.7335165612 1.0
27479.76738203733 6.0
27479.76738203733 6.0
27503.58841970253 1.0
27503.58841970253 1.0
27527.24665057983 6.0
27527.24665057983 6.0
27550.82157542517 4.0
27550.82157542517 4.0
27572.86281349306 6.0
27572.86281349306 6.0
27599.06143477655 6.0
27599.06143477655 6.0
27622.49958766147 5.0
27622.49958766147 5.0
27647.81625492917 5.0
27648.74683333683 6.0
27675.55077015969 6.0
27675.55077015969 6.0
27697.46280879359 3.0
27697.48079404737 5.0
27721.79818011673 1.0
27721.79818011673 3.0
27744.28023093093 6.0
27744.36726054784 3.0
27767.98760138869 6.0
27767.98760138869 3.0
27791.9914093704 2.0
27814.91117839901 3.0
27814.91117839901 3.0
27838.62360409777 1.0
27838.62360409777 1.0
27859.04418881744 4.0
27882.52870360611 6.0
27882.52870360611 4.0
27906.39082020698 6.0
27906.39082020698 3.0
27932.26363780081 3.0
27932.26363780081 3.0
27956.1000618723 5.0
27956.1000618723 5.0
27979.59856631698 1.0
27979.59856631698 6.0
28002.42784287045 4.0
28002.42784287045 4.0
28026.31611681714 1.0
28049.14764977581 3.0
28049.14764977581 3.0
28073.0182790037 6.0
28073.0182790037 6.0
28095.95328739241 1.0
28095.95328739241 1.0
28120.07539757363 6.0
28120.07539757363 6.0
28143.43151578823 1.0
28143.43151578823 1.0
28167.43247308375 3.0
28167.43247308375 3.0
28190.71791050782 4.0
28190.71791050782 4.0
28214.99591908614 1.0
28237.64334946514 4.0
28237.64334946514 4.0
28261.94022902315 2.0
28261.94022902315 3.0
28285.89527436957 5.0
28306.78895815372 3.0
28330.99799412212 6.0
28330.99799412212 1.0
28354.61976076493 5.0
28354.61976076493 5.0
28377.94942847431 2.0
28377.94942847431 4.0
28401.78203703837 1.0
28401.78203703837 4.0
28426.0908693073 3.0
28426.0908693073 3.0
28450.16953044317 4.0
28450.16953044317 4.0
28472.68004213547 6.0
28472.68004213547 4.0
28495.7695518008 6.0
28495.7695518008 6.0
28524.89886663416 6.0
28524.89886663416 6.0
28550.41746586259 6.0
28550.41746586259 6.0
28574.42661143326 4.0
28598.77820424877 2.0
28598.77820424877 2.0
28622.69926666934 6.0
28622.69926666934 6.0
28646.98693480748 2.0
28646.98693480748 6.0
28670.4350055491 1.0
28670.4350055491 5.0
28694.58125768409 4.0
28694.58125768409 4.0
28717.68832446399 3.0
28717.68832446399 3.0
28740.75412727356 6.0
28740.75412727356 1.0
28763.9649791784 6.0
28763.9649791784 6.0
28787.45918656422 1.0
28787.45918656422 1.0
28811.04589752476 6.0
28811.04589752476 3.0
28834.90533672781 4.0
28834.90533672781 4.0
28857.89157683942 1.0
28857.89157683942 1.0
28881.35153057949 2.0
28881.35153057949 2.0
28905.24249227704 5.0
28905.24249227704 2.0
28929.19339244115 6.0
28929.19339244115 6.0
28953.64855640176 6.0
28953.64855640176 6.0
28976.6037955353 3.0
28976.6037955353 6.0
29000.28425942404 2.0
29000.28425942404 4.0
29024.51614008392 3.0
29024.51614008392 3.0
29047.23184239316 5.0
29047.23184239316 1.0
29071.3545508506 4.0
29095.06660229046 2.0
29095.06660229046 2.0
29119.46314173848 6.0
29119.46314173848 6.0
29143.80240657781 4.0
29143.80240657781 4.0
29167.82744905946 6.0
29167.82744905946 6.0
29191.71116157426 4.0
29214.42524499898 6.0
29214.42524499898 4.0
29238.52249633086 1.0
29262.49993735225 6.0
29285.96265674517 2.0
29285.96265674517 2.0
29308.63434302799 6.0
29332.08822102307 2.0
29332.08822102307 2.0
29356.18082763136 6.0
29356.18082763136 4.0
29379.82813764246 2.0
29404.07732535801 6.0
29404.07732535801 6.0
29427.45038972884 3.0
29450.19892332725 1.0
29450.19892332725 2.0
29473.28345246101 1.0
29473.28345246101 1.0
29495.95697151694 4.0
29516.59245984906 1.0
29516.59245984906 2.0
29539.57954536151 3.0
29563.92690212638 6.0
29563.92690212638 6.0
29587.96349850521 1.0
29587.96349850521 5.0
29610.815189953 1.0
29610.815189953 1.0
29634.46601376415 3.0
29634.46601376415 3.0
29658.16062801284 2.0
29658.16062801284 2.0
29681.55344853074 1.0
29681.55344853074 1.0
29704.16747995848 6.0
29727.93119246068 1.0
29727.93119246068 5.0
29751.04239450522 3.0
29751.04239450522 3.0
29774.85736666597 6.0
29800.44165015491 6.0
29800.44165015491 6.0
29824.08110786117 1.0
29848.4432817507 4.0
29850.1330962878 2.0
29850.1330962878 2.0
29875.65122057133 2.0
29875.65122057133 2.0
29899.64150611306 3.0
29899.64150611306 1.0
29923.57898849318 6.0
29923.57898849318 6.0
29948.35250295232 6.0
29948.35250295232 6.0
29971.72126369693 5.0
29971.72126369693 5.0
29992.7256865384 1.0
29992.7256865384 1.0
30016.77266105269 6.0
30017.03028395855 3.0
30041.02997655302 5.0
30041.02997655302 5.0
30063.77518491415 1.0
30087.85597981157 4.0
30087.85597981157 4.0
30112.12186394462 2.0
30112.12186394462 2.0
30136.2409308621 5.0
30160.33420308916 1.0
30160.33420308916 2.0
30180.77513318687 6.0
30205.09989933062 2.0
30228.51839710216 6.0
30228.51839710216 6.0
30252.09160723704 1.0
30276.4849525934 4.0
30276.4849525934 4.0
30299.71580869785 6.0
30324.09484740613 5.0
30324.09484740613 6.0
30343.70453211847 1.0
30366.03205836635 6.0
30366.03205836635 6.0
30390.09527549188 1.0
